dataset	method	trial	ml	score	time
uball5d	control	6	LassoLarsCV	0.725248503319	47.36269998550415
uball5d	weight_parents	17	LassoLarsCV	0.722232152953	46.68020725250244
uball5d	control	1	LassoLarsCV	0.75680837457	46.69068360328674
heart	control	4	DecisionTreeClassifier	0.718518518519	6.786044359207153
heart	control	3	DecisionTreeClassifier	0.796296296296	6.820960521697998
heart	control	5	DecisionTreeClassifier	0.777777777778	6.869300603866577
heart	control	11	DecisionTreeClassifier	0.744444444444	6.866848945617676
heart	control	6	DecisionTreeClassifier	0.788888888889	7.028811454772949
uball5d	control	11	LassoLarsCV	0.6348686664	47.64967131614685
heart	control	15	DecisionTreeClassifier	0.803703703704	7.263785123825073
heart	control	13	DecisionTreeClassifier	0.796296296296	7.2481677532196045
heart	control	7	DecisionTreeClassifier	0.8	7.2874531745910645
uball5d	control	14	LassoLarsCV	0.778820387487	47.25244140625
uball5d	weight_parents	18	LassoLarsCV	0.618853212599	47.410754680633545
heart	control	2	DecisionTreeClassifier	0.822222222222	7.474962949752808
uball5d	weight_parents	19	LassoLarsCV	0.675858004707	47.67050838470459
uball5d	weight_parents	4	LassoLarsCV	0.699341274991	52.25025391578674
uball5d	weight_parents	3	LassoLarsCV	0.700989942899	52.48039722442627
uball5d	control	13	LassoLarsCV	0.708444730611	48.83629822731018
uball5d	control	12	LassoLarsCV	0.54769347782	49.545634031295776
uball5d	control	10	LassoLarsCV	0.730409052037	48.935567140579224
uball5d	weight_parents	14	LassoLarsCV	0.781421198028	49.16779899597168
uball5d	control	9	LassoLarsCV	0.678668369961	49.358903884887695
uball5d	control	8	LassoLarsCV	0.69721996269	49.75736951828003
uball5d	weight_parents	16	LassoLarsCV	0.711219064658	50.00117015838623
uball5d	control	5	LassoLarsCV	0.718259148457	50.11905550956726
heart	control	18	DecisionTreeClassifier	0.777777777778	6.721580505371094
uball5d	control	2	LassoLarsCV	0.661414928274	50.225741386413574
uball5d	weight_parents	15	LassoLarsCV	0.687047191596	50.89385795593262
uball5d	control	15	LassoLarsCV	0.678828501234	47.197784662246704
uball5d	control	3	LassoLarsCV	0.725619725731	52.48800182342529
uball5d	control	19	LassoLarsCV	0.674839121285	47.73649549484253
uball5d	control	16	LassoLarsCV	0.65450823757	48.332701683044434
uball5d	control	18	LassoLarsCV	0.694497010027	50.263400077819824
uball5d	control	7	LassoLarsCV	0.713078769109	55.78260850906372
uball5d	control	17	LassoLarsCV	0.660940343082	51.14178133010864
bc_clean	weight_parents	0	LogisticRegression	0.95960271048	19.750980854034424
bc_clean	weight_parents	2	LogisticRegression	0.961357096445	19.44283151626587
bc_clean	weight_parents	1	DecisionTreeClassifier	0.926167270027	10.197482347488403
bc_clean	weight_parents	2	DecisionTreeClassifier	0.919140443702	10.309835433959961
bc_clean	weight_parents	1	LogisticRegression	0.9718926947	19.79385280609131
bc_clean	weight_parents	4	DecisionTreeClassifier	0.896314861227	10.016586780548096
bc_clean	weight_parents	0	DecisionTreeClassifier	0.882233361181	10.136602640151978
bc_clean	weight_parents	3	DecisionTreeClassifier	0.913886568273	11.079336166381836
bc_clean	weight_parents	13	LogisticRegression	0.970129026269	19.009491205215454
bc_clean	control	0	LogisticRegression	0.973637798199	19.3586266040802

bc_clean	weight_parents	10	LogisticRegression	0.970129026269	19.125383138656616
bc_clean	weight_parents	15	LogisticRegression	0.95783904205	19.84757113456726
bc_clean	weight_parents	9	LogisticRegression	0.973637798199	19.452655792236328
bc_clean	weight_parents	18	LogisticRegression	0.968365357839	19.34653925895691
bc_clean	weight_parents	17	LogisticRegression	0.957848324515	19.470603942871094
bc_clean	weight_parents	11	LogisticRegression	0.968365357839	19.76443886756897
bc_clean	control	2	LogisticRegression	0.961357096445	19.78874707221985
bc_clean	control	3	DecisionTreeClassifier	0.899767938364	9.788950443267822
bc_clean	weight_parents	19	LogisticRegression	0.975392184164	19.943045139312744
bc_clean	control	3	LogisticRegression	0.971883412234	19.80482268333435
bc_clean	control	2	DecisionTreeClassifier	0.917469599926	9.94754147529602
bc_clean	weight_parents	8	DecisionTreeClassifier	0.903341687552	10.007690906524658
bc_clean	weight_parents	7	LogisticRegression	0.968365357839	20.222184658050537
bc_clean	weight_parents	7	DecisionTreeClassifier	0.901568736656	9.74709415435791
bc_clean	weight_parents	17	DecisionTreeClassifier	0.915631671772	9.763945817947388
bc_clean	weight_parents	5	LogisticRegression	0.970119743804	20.61150550842285
bc_clean	weight_parents	14	DecisionTreeClassifier	0.896342708623	9.91085410118103
bc_clean	weight_parents	12	DecisionTreeClassifier	0.931467557783	10.653383016586304
bc_clean	weight_parents	6	LogisticRegression	0.970129026269	20.66135811805725
bc_clean	control	0	DecisionTreeClassifier	0.910405643739	10.035742998123169
bc_clean	weight_parents	14	LogisticRegression	0.96662025434	20.782894134521484
bc_clean	weight_parents	4	LogisticRegression	0.956056808688	20.79724645614624
bc_clean	weight_parents	13	DecisionTreeClassifier	0.90681332962	10.145138025283813
bc_clean	weight_parents	16	LogisticRegression	0.968365357839	20.88659381866455
bc_clean	weight_parents	11	DecisionTreeClassifier	0.931486122714	10.258687496185303
bc_clean	control	5	DecisionTreeClassifier	0.901578019122	10.29265546798706
bc_clean	weight_parents	8	LogisticRegression	0.968365357839	21.11192011833191
bc_clean	control	4	DecisionTreeClassifier	0.91559454191	10.443385362625122
bc_clean	weight_parents	19	DecisionTreeClassifier	0.908641975309	10.51569938659668
bc_clean	weight_parents	15	DecisionTreeClassifier	0.898078529657	10.617204904556274
bc_clean	weight_parents	12	LogisticRegression	0.970129026269	21.438531637191772
bc_clean	weight_parents	16	DecisionTreeClassifier	0.892806089297	10.779407024383545
bc_clean	weight_parents	10	DecisionTreeClassifier	0.887450106748	10.766274213790894
bc_clean	weight_parents	5	DecisionTreeClassifier	0.919177573564	10.800514459609985
bc_clean	weight_parents	6	DecisionTreeClassifier	0.898050682261	10.98480486869812
bc_clean	control	1	DecisionTreeClassifier	0.910340666481	11.053581476211548
bc_clean	weight_parents	18	DecisionTreeClassifier	0.901596584053	11.48668622970581
bc_clean	weight_parents	9	DecisionTreeClassifier	0.912178594635	11.77146053314209
bc_clean	control	14	LogisticRegression	0.96311148241	19.146514654159546
bc_clean	control	16	LogisticRegression	0.968374640304	19.62835121154785
bc_clean	control	19	LogisticRegression	0.970119743804	19.01802945137024
bc_clean	control	9	DecisionTreeClassifier	0.892824654228	9.9689359664917
bc_clean	control	12	LogisticRegression	0.973647080665	19.09569239616394
bc_clean	control	18	LogisticRegression	0.971874129769	19.132562398910522
bc_clean	control	12	DecisionTreeClassifier	0.908660540239	9.690109968185425
bc_clean	control	11	LogisticRegression	0.964865868375	19.709134817123413
bc_clean	control	10	LogisticRegression	0.964838020978	20.033567190170288
bc_clean	control	13	DecisionTreeClassifier	0.917386057737	10.940348386764526
bc_clean	control	15	DecisionTreeClassifier	0.926232247285	10.349372863769531
bc_clean	control	14	DecisionTreeClassifier	0.912113617377	10.34913969039917
bc_clean	control	8	DecisionTreeClassifier	0.887505801541	10.532878875732422
bc_clean	control	18	DecisionTreeClassifier	0.905096073517	10.595107316970825
bc_clean	control	11	DecisionTreeClassifier	0.91559454191	10.652307033538818
bc_clean	control	6	LogisticRegression	0.961357096445	20.545329809188843
bc_clean	control	8	LogisticRegression	0.968374640304	20.507797241210938
bc_clean	control	15	LogisticRegression	0.966610971874	20.52709460258484
bc_clean	control	10	DecisionTreeClassifier	0.901624431449	10.777320384979248
bc_clean	control	7	DecisionTreeClassifier	0.899786503295	10.908936977386475
bc_clean	control	9	LogisticRegression	0.968374640304	20.66701579093933
bc_clean	control	5	LogisticRegression	0.970129026269	20.759718418121338
bc_clean	control	16	DecisionTreeClassifier	0.906878306878	11.048697233200073
bc_clean	control	17	DecisionTreeClassifier	0.905114638448	11.039451599121094
bc_clean	control	7	LogisticRegression	0.968374640304	20.880361795425415
bc_clean	control	4	LogisticRegression	0.970129026269	20.90584969520569
bc_clean	control	19	DecisionTreeClassifier	0.896287013831	11.251066446304321
bc_clean	control	6	DecisionTreeClassifier	0.908641975309	11.390907526016235
bc_clean	control	13	LogisticRegression	0.970129026269	21.51749038696289
bc_clean	control	17	LogisticRegression	0.97365636313	22.02992010116577
uball5d	weight_parents	6	DecisionTreeRegressor	0.837922707516	88.01463723182678
uball5d	weight_parents	7	DecisionTreeRegressor	0.836782894541	90.62758827209473
uball5d	control	16	DecisionTreeRegressor	0.828130523159	86.7652645111084
uball5d	control	7	DecisionTreeRegressor	0.828314044034	92.73751473426819
uball5d	control	5	DecisionTreeRegressor	0.806521176192	96.4879367351532
uball5d	weight_parents	1	DecisionTreeRegressor	0.828525797628	102.6286780834198
uball5d	weight_parents	8	DecisionTreeRegressor	0.820178536696	105.14244437217712
uball5d	control	13	DecisionTreeRegressor	0.831126682577	95.84825158119202
uball5d	weight_parents	9	DecisionTreeRegressor	0.8208275126	107.70181345939636
yeast	weight_parents	3	DecisionTreeClassifier	0.455541923963	22.926687002182007
uball5d	control	11	DecisionTreeRegressor	0.817469302611	102.99445176124573
uball5d	weight_parents	16	DecisionTreeRegressor	0.804421824184	103.34597420692444
uball5d	control	10	DecisionTreeRegressor	0.818611393741	104.46766662597656
uball5d	weight_parents	10	DecisionTreeRegressor	0.845914930582	109.0764491558075
uball5d	weight_parents	14	DecisionTreeRegressor	0.829314410003	104.4923300743103
uball5d	control	12	DecisionTreeRegressor	0.833175751123	104.64510130882263
uball5d	control	0	DecisionTreeRegressor	0.785772628129	104.93569445610046
uball5d	control	8	DecisionTreeRegressor	0.835488210448	105.16858077049255
yeast	weight_parents	5	DecisionTreeClassifier	0.482497035129	26.70162034034729
yeast	weight_parents	2	DecisionTreeClassifier	0.469000395316	26.227275371551514
uball5d	weight_parents	4	DecisionTreeRegressor	0.833104078098	112.11268877983093
yeast	weight_parents	6	DecisionTreeClassifier	0.452157199526	27.42337965965271
yeast	weight_parents	1	DecisionTreeClassifier	0.471036955247	26.95063829421997
yeast	weight_parents	8	DecisionTreeClassifier	0.464939543887	27.250635385513306
yeast	weight_parents	7	DecisionTreeClassifier	0.458240979294	27.72272753715515
uball5d	weight_parents	2	DecisionTreeRegressor	0.851674563783	113.27748727798462
yeast	control	9	DecisionTreeClassifier	0.473734647419	23.865468502044678
yeast	weight_parents	19	DecisionTreeClassifier	0.457558036505	24.83730983734131
yeast	control	1	DecisionTreeClassifier	0.475078722447	24.862907648086548
yeast	weight_parents	0	DecisionTreeClassifier	0.483832931201	29.36635136604309
yeast	weight_parents	4	DecisionTreeClassifier	0.466306792623	30.338746786117554
yeast	control	8	DecisionTreeClassifier	0.46767131504	25.798752546310425
uball5d	weight_parents	3	DecisionTreeRegressor	0.81662832889	115.76968359947205
uball5d	weight_parents	5	DecisionTreeRegressor	0.816529996452	116.12289214134216
yeast	weight_parents	13	DecisionTreeClassifier	0.468347442032	26.32485318183899
yeast	control	5	DecisionTreeClassifier	0.48115432326	26.5184588432312
yeast	weight_parents	14	DecisionTreeClassifier	0.440703935441	26.54671859741211
yeast	control	6	DecisionTreeClassifier	0.475750759961	27.43628764152527
yeast	control	4	DecisionTreeClassifier	0.478444362655	27.60530686378479
yeast	weight_parents	9	DecisionTreeClassifier	0.479116400169	27.1885507106781
uball5d	weight_parents	12	DecisionTreeRegressor	0.803491134874	111.79441475868225
uball5d	weight_parents	18	DecisionTreeRegressor	0.844457521614	111.92998480796814
uball5d	weight_parents	0	DecisionTreeRegressor	0.838110691263	117.51797771453857
yeast	weight_parents	17	DecisionTreeClassifier	0.45890892733	27.967507362365723
yeast	control	3	DecisionTreeClassifier	0.49731866574	28.148261785507202
yeast	weight_parents	16	DecisionTreeClassifier	0.475776659987	28.153085947036743
yeast	control	7	DecisionTreeClassifier	0.46159162475	28.987242937088013
yeast	control	0	DecisionTreeClassifier	0.481166591693	28.71794104576111
yeast	control	2	DecisionTreeClassifier	0.458236889816	28.645453214645386
yeast	weight_parents	10	DecisionTreeClassifier	0.454180127864	28.83806562423706
yeast	weight_parents	12	DecisionTreeClassifier	0.486523807576	28.927945852279663
yeast	control	15	DecisionTreeClassifier	0.494627789365	23.500146865844727
yeast	control	14	DecisionTreeClassifier	0.476418707998	24.23358464241028
uball5d	weight_parents	13	DecisionTreeRegressor	0.805699561997	114.67422938346863
uball5d	control	2	DecisionTreeRegressor	0.835241041219	115.71488642692566
yeast	weight_parents	18	DecisionTreeClassifier	0.449470412628	30.498642444610596
yeast	weight_parents	15	DecisionTreeClassifier	0.497300944669	30.687662601470947
yeast	control	11	DecisionTreeClassifier	0.47509235404	25.213993549346924
yeast	weight_parents	11	DecisionTreeClassifier	0.4595891438	31.20121431350708
uball5d	control	1	DecisionTreeRegressor	0.840048734137	116.23508906364441
uball5d	weight_parents	11	DecisionTreeRegressor	0.824960304004	121.64219164848328
uball5d	control	9	DecisionTreeRegressor	0.818530233877	117.99611258506775
uball5d	weight_parents	17	DecisionTreeRegressor	0.825900968264	117.20525789260864
yeast	control	17	DecisionTreeClassifier	0.469675159149	27.50817561149597
yeast	control	12	DecisionTreeClassifier	0.48451451083	27.831719875335693
yeast	control	19	DecisionTreeClassifier	0.459583691163	28.852585554122925
yeast	control	10	DecisionTreeClassifier	0.437336932074	28.97719955444336
yeast	control	16	DecisionTreeClassifier	0.445436824384	28.993661880493164
yeast	control	18	DecisionTreeClassifier	0.484518600308	29.41971492767334
yeast	control	13	DecisionTreeClassifier	0.482507940403	30.656020164489746
uball5d	control	19	DecisionTreeRegressor	0.825916668714	116.56667280197144
uball5d	weight_parents	19	DecisionTreeRegressor	0.811116409215	120.80155229568481
uball5d	control	14	DecisionTreeRegressor	0.839963825121	116.30943489074707
uball5d	control	17	DecisionTreeRegressor	0.852408457105	116.67843103408813
uball5d	control	4	DecisionTreeRegressor	0.850248274521	125.45151853561401
uball5d	weight_parents	15	DecisionTreeRegressor	0.828426964457	125.72866320610046
uball5d	control	6	DecisionTreeRegressor	0.823182509721	126.136061668396
seg	weight_parents	3	DecisionTreeClassifier	0.960173160173	25.64500093460083
seg	weight_parents	9	DecisionTreeClassifier	0.958441558442	26.8699791431427
seg	weight_parents	6	DecisionTreeClassifier	0.960173160173	26.87644934654236
seg	weight_parents	7	DecisionTreeClassifier	0.962770562771	27.92464017868042
seg	weight_parents	1	DecisionTreeClassifier	0.954112554113	27.986433744430542
seg	weight_parents	10	DecisionTreeClassifier	0.965800865801	28.120893955230713
seg	weight_parents	8	DecisionTreeClassifier	0.957142857143	27.747415781021118
uball5d	control	3	DecisionTreeRegressor	0.825499910882	129.33685874938965
seg	weight_parents	4	DecisionTreeClassifier	0.958441558442	28.299997806549072
seg	weight_parents	0	DecisionTreeClassifier	0.964935064935	28.347370624542236
seg	weight_parents	11	DecisionTreeClassifier	0.960606060606	28.853999614715576
uball5d	control	18	DecisionTreeRegressor	0.815781435931	125.02228283882141
uball5d	control	15	DecisionTreeRegressor	0.829257377585	125.28874254226685
seg	control	13	DecisionTreeClassifier	0.962770562771	25.34760332107544
seg	weight_parents	12	DecisionTreeClassifier	0.960606060606	29.77437734603882
seg	weight_parents	5	DecisionTreeClassifier	0.962770562771	29.861283540725708
seg	control	5	DecisionTreeClassifier	0.954112554113	25.83115005493164
seg	weight_parents	2	DecisionTreeClassifier	0.963636363636	30.501744508743286
seg	weight_parents	13	DecisionTreeClassifier	0.958874458874	26.41868281364441
seg	control	9	DecisionTreeClassifier	0.963203463203	26.614550590515137
seg	control	2	DecisionTreeClassifier	0.955411255411	27.580415964126587
seg	control	7	DecisionTreeClassifier	0.957142857143	27.638153314590454
seg	weight_parents	16	DecisionTreeClassifier	0.967965367965	27.846001148223877
seg	weight_parents	18	DecisionTreeClassifier	0.95974025974	27.781914710998535
seg	weight_parents	19	DecisionTreeClassifier	0.965800865801	27.82954716682434
seg	control	11	DecisionTreeClassifier	0.960606060606	28.898974657058716
seg	control	4	DecisionTreeClassifier	0.965367965368	28.293036460876465
seg	control	10	DecisionTreeClassifier	0.961471861472	29.161773920059204
seg	control	1	DecisionTreeClassifier	0.966233766234	28.52463459968567
seg	weight_parents	14	DecisionTreeClassifier	0.958008658009	29.238859176635742
seg	weight_parents	17	DecisionTreeClassifier	0.962337662338	29.49176526069641
seg	control	12	DecisionTreeClassifier	0.963203463203	29.88357162475586
seg	control	8	DecisionTreeClassifier	0.955844155844	30.799604415893555
seg	control	6	DecisionTreeClassifier	0.962770562771	30.348093271255493
seg	control	3	DecisionTreeClassifier	0.961471861472	30.51977515220642
seg	control	17	DecisionTreeClassifier	0.962337662338	25.829205989837646
seg	control	0	DecisionTreeClassifier	0.961471861472	30.80981183052063
seg	weight_parents	15	DecisionTreeClassifier	0.961904761905	31.44474220275879
seg	control	18	DecisionTreeClassifier	0.961038961039	27.13328742980957
seg	control	19	DecisionTreeClassifier	0.954545454545	28.00884699821472
seg	control	15	DecisionTreeClassifier	0.961904761905	28.896825313568115
seg	control	14	DecisionTreeClassifier	0.962770562771	29.747804403305054
seg	control	16	DecisionTreeClassifier	0.961471861472	31.727750778198242
wav	weight_parents	9	DecisionTreeClassifier	0.737402699532	85.34344983100891
wav	weight_parents	3	DecisionTreeClassifier	0.737200339044	86.20993995666504
wav	weight_parents	16	DecisionTreeClassifier	0.723400698012	85.76858043670654
wav	weight_parents	13	DecisionTreeClassifier	0.725403418716	87.29900860786438
wav	weight_parents	8	DecisionTreeClassifier	0.73220121882	87.46114230155945
wav	weight_parents	6	DecisionTreeClassifier	0.732200258628	87.28080439567566
wav	weight_parents	1	DecisionTreeClassifier	0.741397578828	87.35422849655151
wav	weight_parents	14	DecisionTreeClassifier	0.737999458932	88.4479148387909
wav	weight_parents	12	DecisionTreeClassifier	0.735000538908	88.95469498634338
wav	control	4	DecisionTreeClassifier	0.742997738988	85.11811661720276
wav	control	9	DecisionTreeClassifier	0.73600129914	85.20304465293884
wav	control	2	DecisionTreeClassifier	0.733601418972	84.92392873764038
wav	control	7	DecisionTreeClassifier	0.74020381998	84.92835831642151
wav	control	10	DecisionTreeClassifier	0.736001419164	85.11091208457947
wav	weight_parents	4	DecisionTreeClassifier	0.743599179324	90.93098592758179
wav	control	14	DecisionTreeClassifier	0.749998019604	86.53594136238098
wav	weight_parents	15	DecisionTreeClassifier	0.74200129962	91.32209086418152
wav	control	0	DecisionTreeClassifier	0.735601739196	86.51000046730042
wav	control	5	DecisionTreeClassifier	0.735399978828	86.51394653320312
wav	weight_parents	0	DecisionTreeClassifier	0.736797058355	91.77331042289734
wav	weight_parents	5	DecisionTreeClassifier	0.7296036591	91.88667798042297
wav	weight_parents	11	DecisionTreeClassifier	0.741401179548	92.00159358978271
wav	control	15	DecisionTreeClassifier	0.739200059148	87.95880722999573
wav	control	13	DecisionTreeClassifier	0.73640253942	87.46231245994568
wav	control	17	DecisionTreeClassifier	0.741799899324	87.58486008644104
wav	weight_parents	10	DecisionTreeClassifier	0.73659925878	93.7430112361908
wav	weight_parents	2	DecisionTreeClassifier	0.737602299468	94.92332458496094
wav	control	16	DecisionTreeClassifier	0.744600779724	90.04198598861694
wav	weight_parents	7	DecisionTreeClassifier	0.738199658988	95.39545512199402
wav	weight_parents	17	DecisionTreeClassifier	0.732601738956	91.61789727210999
wav	control	6	DecisionTreeClassifier	0.742596738755	91.77933406829834
wav	weight_parents	19	DecisionTreeClassifier	0.736996778315	93.50735592842102
wav	weight_parents	18	DecisionTreeClassifier	0.737400179028	93.80135416984558
wav	control	11	DecisionTreeClassifier	0.741801339612	94.38759636878967
wav	control	12	DecisionTreeClassifier	0.745001419884	97.02558541297913
wav	control	1	DecisionTreeClassifier	0.736401459204	96.96124577522278
wav	control	3	DecisionTreeClassifier	0.736197538403	97.92437958717346
wav	control	18	DecisionTreeClassifier	0.745801619988	95.10239481925964
wav	control	8	DecisionTreeClassifier	0.740401259484	101.3722174167633
wav	control	19	DecisionTreeClassifier	0.731001818844	98.26095008850098
wav	weight_parents	9	LogisticRegression	0.862400509094	260.98361349105835
wav	control	12	LogisticRegression	0.86579982923	256.63632249832153
yeast	weight_parents	4	LogisticRegression	0.58625935468	324.4288640022278
wav	weight_parents	11	LogisticRegression	0.865399909214	285.0127384662628
yeast	weight_parents	10	LogisticRegression	0.592326776537	321.4410276412964
yeast	weight_parents	1	LogisticRegression	0.589629084366	326.5783221721649
yeast	weight_parents	3	LogisticRegression	0.595019016072	328.84016394615173
yeast	weight_parents	14	LogisticRegression	0.597713981925	324.17368841171265
yeast	weight_parents	6	LogisticRegression	0.592994724574	329.1400001049042
yeast	weight_parents	9	LogisticRegression	0.588950231055	323.81834506988525
yeast	weight_parents	15	LogisticRegression	0.595697869382	323.8705859184265
yeast	weight_parents	19	LogisticRegression	0.59568423779	324.4439289569855
yeast	weight_parents	16	LogisticRegression	0.596368543737	325.5312659740448
yeast	weight_parents	5	LogisticRegression	0.589615452773	331.4456875324249
yeast	control	4	LogisticRegression	0.581552365763	326.3000681400299
yeast	control	11	LogisticRegression	0.595697869382	322.4560081958771
yeast	control	2	LogisticRegression	0.577492877493	327.59185338020325
yeast	control	7	LogisticRegression	0.590970433076	327.94561886787415
yeast	control	10	LogisticRegression	0.587607519186	323.93827772140503
yeast	weight_parents	13	LogisticRegression	0.587611608664	329.8010423183441
yeast	control	15	LogisticRegression	0.597039218092	325.4901373386383
yeast	control	5	LogisticRegression	0.595691053586	331.8327341079712
yeast	control	6	LogisticRegression	0.582212134844	333.2446925640106
yeast	control	16	LogisticRegression	0.591653375864	328.979061126709
yeast	control	14	LogisticRegression	0.587610245505	335.0192790031433
yeast	control	17	LogisticRegression	0.599060783271	335.5972008705139
wav	weight_parents	6	LogisticRegression	0.865199949206	308.167528629303
yeast	weight_parents	2	LogisticRegression	0.578851947273	348.8998486995697
yeast	weight_parents	0	LogisticRegression	0.586936844832	350.91944313049316
yeast	weight_parents	18	LogisticRegression	0.586934118513	348.5879108905792
yeast	weight_parents	8	LogisticRegression	0.580861244019	349.75473284721375
yeast	weight_parents	7	LogisticRegression	0.593679030521	350.03223633766174
yeast	weight_parents	12	LogisticRegression	0.594345615398	350.22031807899475
yeast	weight_parents	17	LogisticRegression	0.585583227688	351.2952415943146
yeast	control	3	LogisticRegression	0.598395561553	353.12552666664124
wav	weight_parents	10	LogisticRegression	0.865599869222	319.0999548435211
yeast	control	1	LogisticRegression	0.592997450892	354.6536376476288
yeast	control	13	LogisticRegression	0.580858517701	349.9358928203583
yeast	control	18	LogisticRegression	0.597711255606	350.5647268295288
yeast	control	9	LogisticRegression	0.592329502856	350.6723885536194
yeast	control	8	LogisticRegression	0.590974522553	350.8855047225952
wav	control	15	LogisticRegression	0.86579982923	319.26019835472107
wav	weight_parents	5	LogisticRegression	0.865599869222	325.2914185523987
yeast	control	19	LogisticRegression	0.597705802969	356.8731322288513
wav	weight_parents	8	LogisticRegression	0.866199749246	328.1150040626526
wav	weight_parents	1	LogisticRegression	0.866599669262	329.49478697776794
yeast	control	0	LogisticRegression	0.586925939558	365.2694718837738
wav	weight_parents	12	LogisticRegression	0.864000189158	330.8871901035309
wav	control	0	LogisticRegression	0.86579982923	326.21451210975647
yeast	weight_parents	11	LogisticRegression	0.588948867896	367.25054955482483
wav	control	2	LogisticRegression	0.86579982923	327.05901885032654
wav	control	7	LogisticRegression	0.86579982923	327.0455117225647
wav	weight_parents	14	LogisticRegression	0.865399669166	334.9644560813904
seg	weight_parents	0	LogisticRegression	0.937662337662	356.4346458911896
seg	weight_parents	5	LogisticRegression	0.933333333333	356.685772895813
wav	control	13	LogisticRegression	0.866199749246	331.6232235431671
wav	weight_parents	13	LogisticRegression	0.866199749246	336.73217248916626
seg	weight_parents	7	LogisticRegression	0.919480519481	358.3098704814911
wav	control	11	LogisticRegression	0.864000189158	332.2961826324463
yeast	control	12	LogisticRegression	0.582886898676	368.13222455978394
seg	control	6	LogisticRegression	0.936796536797	354.3075497150421
wav	control	3	LogisticRegression	0.863600269142	332.8436884880066
seg	weight_parents	2	LogisticRegression	0.920779220779	359.2040841579437
seg	weight_parents	4	LogisticRegression	0.926406926407	359.5736172199249
wav	control	8	LogisticRegression	0.86579982923	333.5468440055847
seg	control	1	LogisticRegression	0.920346320346	355.40517830848694
seg	control	7	LogisticRegression	0.928571428571	355.02869606018066
seg	weight_parents	15	LogisticRegression	0.917316017316	355.38861322402954
seg	weight_parents	6	LogisticRegression	0.926406926407	360.335191488266
seg	weight_parents	9	LogisticRegression	0.925541125541	360.11676049232483
seg	control	3	LogisticRegression	0.928571428571	355.58614778518677
seg	weight_parents	8	LogisticRegression	0.929437229437	360.95389461517334
wav	control	18	LogisticRegression	0.86579982923	329.60994124412537
seg	control	8	LogisticRegression	0.932467532468	356.76860213279724
seg	control	5	LogisticRegression	0.925541125541	356.6321060657501
wav	control	5	LogisticRegression	0.86579982923	336.87326884269714
seg	weight_parents	3	LogisticRegression	0.92380952381	362.7140336036682
wav	control	14	LogisticRegression	0.864200149166	337.3932113647461
seg	control	4	LogisticRegression	0.92987012987	359.25348830223083
seg	weight_parents	10	LogisticRegression	0.919047619048	363.99546337127686
seg	weight_parents	16	LogisticRegression	0.927705627706	359.8911454677582
seg	control	17	LogisticRegression	0.928571428571	353.7620053291321
seg	control	9	LogisticRegression	0.925541125541	361.22411727905273
seg	control	10	LogisticRegression	0.921645021645	361.14177799224854
seg	control	11	LogisticRegression	0.922510822511	362.3716297149658
seg	control	15	LogisticRegression	0.930735930736	356.29932379722595
wav	weight_parents	2	LogisticRegression	0.86579982923	352.8405420780182
wav	control	10	LogisticRegression	0.86579982923	347.3656573295593
wav	weight_parents	18	LogisticRegression	0.86579982923	349.08680534362793
wav	control	17	LogisticRegression	0.86579982923	343.80213832855225
wav	weight_parents	4	LogisticRegression	0.864000189158	355.22754549980164
wav	weight_parents	3	LogisticRegression	0.86679962927	356.0071461200714
wav	weight_parents	15	LogisticRegression	0.86579982923	351.8549373149872
wav	weight_parents	19	LogisticRegression	0.86579982923	352.3289759159088
wav	weight_parents	17	LogisticRegression	0.865599869222	354.1416103839874
seg	weight_parents	1	LogisticRegression	0.930303030303	381.50962376594543
wav	weight_parents	0	LogisticRegression	0.866399709254	363.37847995758057
wav	weight_parents	16	LogisticRegression	0.86579982923	358.07164764404297
wav	control	9	LogisticRegression	0.86579982923	358.60845017433167
seg	weight_parents	13	LogisticRegression	0.931168831169	380.04987025260925
seg	control	2	LogisticRegression	0.928138528139	380.8105101585388
wav	control	4	LogisticRegression	0.867399509294	360.24663758277893
wav	control	1	LogisticRegression	0.86579982923	361.25780749320984
wav	control	6	LogisticRegression	0.86579982923	362.6789438724518
seg	weight_parents	18	LogisticRegression	0.92987012987	384.7281017303467
seg	control	19	LogisticRegression	0.924242424242	379.50744009017944
seg	weight_parents	14	LogisticRegression	0.926406926407	385.91218090057373
seg	weight_parents	12	LogisticRegression	0.929437229437	386.3257715702057
seg	control	14	LogisticRegression	0.922510822511	380.4033954143524
seg	weight_parents	11	LogisticRegression	0.927272727273	387.34146666526794
seg	control	16	LogisticRegression	0.919480519481	381.52374744415283
seg	control	12	LogisticRegression	0.930735930736	382.12812900543213
seg	weight_parents	19	LogisticRegression	0.928571428571	389.5684823989868
wav	weight_parents	7	LogisticRegression	0.866399709254	374.3201553821564
wav	control	16	LogisticRegression	0.865999789238	363.65019130706787
seg	control	13	LogisticRegression	0.929004329004	384.76891112327576
seg	weight_parents	17	LogisticRegression	0.922943722944	395.8541352748871
seg	control	0	LogisticRegression	0.928138528139	397.2279803752899
wav	control	19	LogisticRegression	0.864000189158	371.2134861946106
seg	control	18	LogisticRegression	0.930303030303	394.4821560382843
